Source;Target;Type;Id;Label;Weight
199.0;179.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
215.0;59.0;Directed;;;
34.0;168.0;Directed;;;
198.0;133.0;Directed;;;
116.0;215.0;Directed;;;
174.0;116.0;Directed;;;
116.0;147.0;Directed;;;
207.0;116.0;Directed;;;
191.0;198.0;Directed;;;
215.0;51.0;Directed;;;
116.0;172.0;Directed;;;
185.0;199.0;Directed;;;
198.0;116.0;Directed;;;
176.0;116.0;Directed;;;
35.0;199.0;Directed;;;
168.0;174.0;Directed;;;
51.0;193.0;Directed;;;
199.0;198.0;Directed;;;
116.0;51.0;Directed;;;
199.0;207.0;Directed;;;
147.0;191.0;Directed;;;
116.0;168.0;Directed;;;
174.0;168.0;Directed;;;
116.0;174.0;Directed;;;
172.0;19.0;Directed;;;
116.0;198.0;Directed;;;
199.0;185.0;Directed;;;
51.0;35.0;Directed;;;
168.0;199.0;Directed;;;
193.0;51.0;Directed;;;
19.0;199.0;Directed;;;
199.0;116.0;Directed;;;
116.0;176.0;Directed;;;
51.0;185.0;Directed;;;
135.0;178.0;Directed;;;
116.0;85.0;Directed;;;
198.0;116.0;Directed;;;
221.0;116.0;Directed;;;
168.0;198.0;Directed;;;
85.0;19.0;Directed;;;
198.0;135.0;Directed;;;
135.0;85.0;Directed;;;
135.0;168.0;Directed;;;
178.0;221.0;Directed;;;
19.0;168.0;Directed;;;
112.0;178.0;Directed;;;
91.0;22.0;Directed;;;
228.0;59.0;Directed;;;
215.0;51.0;Directed;;;
205.0;116.0;Directed;;;
59.0;199.0;Directed;;;
170.0;187.0;Directed;;;
207.0;178.0;Directed;;;
178.0;215.0;Directed;;;
176.0;116.0;Directed;;;
205.0;156.0;Directed;;;
22.0;24.0;Directed;;;
73.0;180.0;Directed;;;
191.0;170.0;Directed;;;
80.0;228.0;Directed;;;
198.0;156.0;Directed;;;
226.0;91.0;Directed;;;
199.0;198.0;Directed;;;
42.0;205.0;Directed;;;
156.0;191.0;Directed;;;
225.0;80.0;Directed;;;
180.0;226.0;Directed;;;
197.0;215.0;Directed;;;
51.0;197.0;Directed;;;
22.0;42.0;Directed;;;
191.0;112.0;Directed;;;
215.0;59.0;Directed;;;
116.0;225.0;Directed;;;
51.0;73.0;Directed;;;
24.0;42.0;Directed;;;
116.0;176.0;Directed;;;
187.0;207.0;Directed;;;
228.0;59.0;Directed;;;
191.0;198.0;Directed;;;
112.0;228.0;Directed;;;
215.0;68.0;Directed;;;
59.0;191.0;Directed;;;
111.0;191.0;Directed;;;
111.0;211.0;Directed;;;
198.0;132.0;Directed;;;
111.0;59.0;Directed;;;
59.0;111.0;Directed;;;
198.0;156.0;Directed;;;
168.0;156.0;Directed;;;
191.0;199.0;Directed;;;
199.0;198.0;Directed;;;
156.0;191.0;Directed;;;
191.0;132.0;Directed;;;
191.0;156.0;Directed;;;
59.0;112.0;Directed;;;
191.0;168.0;Directed;;;
132.0;191.0;Directed;;;
68.0;111.0;Directed;;;
111.0;68.0;Directed;;;
191.0;112.0;Directed;;;
112.0;215.0;Directed;;;
215.0;59.0;Directed;;;
211.0;199.0;Directed;;;
51.0;199.0;Directed;;;
19.0;193.0;Directed;;;
116.0;59.0;Directed;;;
215.0;51.0;Directed;;;
192.0;168.0;Directed;;;
168.0;199.0;Directed;;;
198.0;199.0;Directed;;;
205.0;116.0;Directed;;;
73.0;168.0;Directed;;;
198.0;116.0;Directed;;;
116.0;39.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
116.0;51.0;Directed;;;
202.0;198.0;Directed;;;
168.0;205.0;Directed;;;
51.0;174.0;Directed;;;
193.0;215.0;Directed;;;
59.0;202.0;Directed;;;
39.0;116.0;Directed;;;
116.0;19.0;Directed;;;
198.0;51.0;Directed;;;
116.0;198.0;Directed;;;
51.0;198.0;Directed;;;
174.0;198.0;Directed;;;
19.0;199.0;Directed;;;
59.0;168.0;Directed;;;
199.0;116.0;Directed;;;
215.0;59.0;Directed;;;
168.0;192.0;Directed;;;
116.0;73.0;Directed;;;
168.0;59.0;Directed;;;
172.0;34.0;Directed;;;
170.0;59.0;Directed;;;
176.0;85.0;Directed;;;
187.0;170.0;Directed;;;
132.0;62.0;Directed;;;
168.0;199.0;Directed;;;
59.0;199.0;Directed;;;
170.0;187.0;Directed;;;
198.0;132.0;Directed;;;
85.0;132.0;Directed;;;
156.0;164.0;Directed;;;
156.0;170.0;Directed;;;
198.0;156.0;Directed;;;
187.0;156.0;Directed;;;
199.0;198.0;Directed;;;
198.0;233.0;Directed;;;
164.0;199.0;Directed;;;
176.0;187.0;Directed;;;
170.0;19.0;Directed;;;
199.0;170.0;Directed;;;
62.0;168.0;Directed;;;
135.0;176.0;Directed;;;
156.0;233.0;Directed;;;
156.0;172.0;Directed;;;
233.0;135.0;Directed;;;
132.0;199.0;Directed;;;
34.0;199.0;Directed;;;
19.0;168.0;Directed;;;
132.0;215.0;Directed;;;
198.0;132.0;Directed;;;
215.0;58.0;Directed;;;
58.0;32.0;Directed;;;
175.0;198.0;Directed;;;
32.0;175.0;Directed;;;
116.0;199.0;Directed;;;
47.0;181.0;Directed;;;
181.0;116.0;Directed;;;
198.0;170.0;Directed;;;
59.0;176.0;Directed;;;
116.0;233.0;Directed;;;
198.0;199.0;Directed;;;
59.0;99.0;Directed;;;
116.0;178.0;Directed;;;
135.0;174.0;Directed;;;
168.0;59.0;Directed;;;
178.0;116.0;Directed;;;
233.0;59.0;Directed;;;
35.0;116.0;Directed;;;
116.0;135.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
175.0;47.0;Directed;;;
67.0;175.0;Directed;;;
170.0;19.0;Directed;;;
19.0;67.0;Directed;;;
199.0;170.0;Directed;;;
19.0;170.0;Directed;;;
191.0;233.0;Directed;;;
116.0;198.0;Directed;;;
233.0;135.0;Directed;;;
233.0;146.0;Directed;;;
174.0;35.0;Directed;;;
19.0;116.0;Directed;;;
99.0;59.0;Directed;;;
135.0;233.0;Directed;;;
176.0;198.0;Directed;;;
198.0;133.0;Directed;;;
146.0;191.0;Directed;;;
193.0;44.0;Directed;;;
51.0;193.0;Directed;;;
51.0;116.0;Directed;;;
51.0;215.0;Directed;;;
51.0;193.0;Directed;;;
116.0;193.0;Directed;;;
51.0;73.0;Directed;;;
215.0;51.0;Directed;;;
212.0;51.0;Directed;;;
44.0;51.0;Directed;;;
73.0;212.0;Directed;;;
193.0;51.0;Directed;;;
186.0;62.0;Directed;;;
188.0;202.0;Directed;;;
168.0;234.0;Directed;;;
165.0;234.0;Directed;;;
150.0;188.0;Directed;;;
153.0;135.0;Directed;;;
178.0;188.0;Directed;;;
153.0;62.0;Directed;;;
146.0;178.0;Directed;;;
178.0;116.0;Directed;;;
135.0;186.0;Directed;;;
234.0;135.0;Directed;;;
234.0;146.0;Directed;;;
85.0;232.0;Directed;;;
150.0;153.0;Directed;;;
165.0;153.0;Directed;;;
178.0;150.0;Directed;;;
200.0;150.0;Directed;;;
150.0;178.0;Directed;;;
232.0;39.0;Directed;;;
188.0;85.0;Directed;;;
62.0;168.0;Directed;;;
135.0;188.0;Directed;;;
62.0;178.0;Directed;;;
153.0;188.0;Directed;;;
85.0;165.0;Directed;;;
202.0;200.0;Directed;;;
39.0;202.0;Directed;;;
202.0;150.0;Directed;;;
191.0;91.0;Directed;;;
170.0;59.0;Directed;;;
170.0;232.0;Directed;;;
198.0;170.0;Directed;;;
207.0;116.0;Directed;;;
185.0;132.0;Directed;;;
51.0;59.0;Directed;;;
168.0;185.0;Directed;;;
199.0;205.0;Directed;;;
232.0;199.0;Directed;;;
163.0;199.0;Directed;;;
59.0;199.0;Directed;;;
224.0;73.0;Directed;;;
233.0;191.0;Directed;;;
198.0;215.0;Directed;;;
224.0;173.0;Directed;;;
173.0;164.0;Directed;;;
198.0;224.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
46.0;224.0;Directed;;;
59.0;175.0;Directed;;;
202.0;198.0;Directed;;;
59.0;233.0;Directed;;;
191.0;215.0;Directed;;;
164.0;199.0;Directed;;;
170.0;19.0;Directed;;;
172.0;19.0;Directed;;;
73.0;170.0;Directed;;;
175.0;170.0;Directed;;;
170.0;25.0;Directed;;;
126.0;135.0;Directed;;;
198.0;135.0;Directed;;;
135.0;191.0;Directed;;;
170.0;126.0;Directed;;;
116.0;133.0;Directed;;;
19.0;199.0;Directed;;;
25.0;19.0;Directed;;;
73.0;46.0;Directed;;;
191.0;202.0;Directed;;;
199.0;215.0;Directed;;;
215.0;59.0;Directed;;;
168.0;198.0;Directed;;;
132.0;163.0;Directed;;;
205.0;207.0;Directed;;;
215.0;172.0;Directed;;;
19.0;224.0;Directed;;;
91.0;51.0;Directed;;;
19.0;168.0;Directed;;;
178.0;133.0;Directed;;;
163.0;170.0;Directed;;;
170.0;59.0;Directed;;;
132.0;135.0;Directed;;;
207.0;132.0;Directed;;;
37.0;195.0;Directed;;;
19.0;211.0;Directed;;;
59.0;199.0;Directed;;;
199.0;229.0;Directed;;;
215.0;19.0;Directed;;;
198.0;132.0;Directed;;;
132.0;19.0;Directed;;;
199.0;19.0;Directed;;;
135.0;19.0;Directed;;;
198.0;156.0;Directed;;;
198.0;163.0;Directed;;;
199.0;198.0;Directed;;;
211.0;175.0;Directed;;;
199.0;207.0;Directed;;;
195.0;199.0;Directed;;;
170.0;19.0;Directed;;;
15.0;37.0;Directed;;;
132.0;185.0;Directed;;;
175.0;215.0;Directed;;;
19.0;199.0;Directed;;;
132.0;59.0;Directed;;;
168.0;198.0;Directed;;;
156.0;135.0;Directed;;;
229.0;198.0;Directed;;;
185.0;198.0;Directed;;;
199.0;163.0;Directed;;;
19.0;168.0;Directed;;;
132.0;178.0;Directed;;;
135.0;15.0;Directed;;;
21.0;175.0;Directed;;;
80.0;168.0;Directed;;;
58.0;115.0;Directed;;;
156.0;111.0;Directed;;;
215.0;51.0;Directed;;;
212.0;111.0;Directed;;;
188.0;58.0;Directed;;;
168.0;58.0;Directed;;;
132.0;80.0;Directed;;;
59.0;199.0;Directed;;;
198.0;200.0;Directed;;;
73.0;168.0;Directed;;;
111.0;215.0;Directed;;;
115.0;73.0;Directed;;;
218.0;132.0;Directed;;;
199.0;198.0;Directed;;;
200.0;156.0;Directed;;;
73.0;212.0;Directed;;;
225.0;80.0;Directed;;;
132.0;225.0;Directed;;;
80.0;215.0;Directed;;;
215.0;170.0;Directed;;;
58.0;73.0;Directed;;;
56.0;58.0;Directed;;;
168.0;188.0;Directed;;;
175.0;199.0;Directed;;;
132.0;218.0;Directed;;;
51.0;56.0;Directed;;;
199.0;132.0;Directed;;;
58.0;59.0;Directed;;;
170.0;21.0;Directed;;;
172.0;34.0;Directed;;;
157.0;59.0;Directed;;;
228.0;59.0;Directed;;;
199.0;205.0;Directed;;;
207.0;132.0;Directed;;;
198.0;185.0;Directed;;;
156.0;111.0;Directed;;;
112.0;228.0;Directed;;;
185.0;156.0;Directed;;;
59.0;34.0;Directed;;;
59.0;199.0;Directed;;;
132.0;83.0;Directed;;;
111.0;215.0;Directed;;;
71.0;133.0;Directed;;;
198.0;156.0;Directed;;;
59.0;63.0;Directed;;;
198.0;207.0;Directed;;;
132.0;111.0;Directed;;;
199.0;198.0;Directed;;;
198.0;172.0;Directed;;;
156.0;191.0;Directed;;;
199.0;207.0;Directed;;;
91.0;34.0;Directed;;;
83.0;71.0;Directed;;;
172.0;91.0;Directed;;;
34.0;199.0;Directed;;;
191.0;112.0;Directed;;;
215.0;59.0;Directed;;;
205.0;198.0;Directed;;;
205.0;207.0;Directed;;;
207.0;157.0;Directed;;;
215.0;172.0;Directed;;;
63.0;199.0;Directed;;;
116.0;199.0;Directed;;;
214.0;199.0;Directed;;;
116.0;215.0;Directed;;;
157.0;132.0;Directed;;;
198.0;157.0;Directed;;;
199.0;202.0;Directed;;;
207.0;116.0;Directed;;;
51.0;59.0;Directed;;;
215.0;51.0;Directed;;;
198.0;200.0;Directed;;;
224.0;73.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
174.0;175.0;Directed;;;
174.0;187.0;Directed;;;
200.0;116.0;Directed;;;
187.0;156.0;Directed;;;
116.0;135.0;Directed;;;
41.0;198.0;Directed;;;
199.0;198.0;Directed;;;
199.0;41.0;Directed;;;
199.0;207.0;Directed;;;
202.0;198.0;Directed;;;
59.0;233.0;Directed;;;
156.0;34.0;Directed;;;
168.0;202.0;Directed;;;
73.0;173.0;Directed;;;
174.0;19.0;Directed;;;
233.0;135.0;Directed;;;
132.0;199.0;Directed;;;
175.0;199.0;Directed;;;
34.0;199.0;Directed;;;
137.0;174.0;Directed;;;
135.0;137.0;Directed;;;
132.0;224.0;Directed;;;
202.0;132.0;Directed;;;
173.0;214.0;Directed;;;
19.0;168.0;Directed;;;
19.0;199.0;Directed;;;
198.0;116.0;Directed;;;
170.0;19.0;Directed;;;
156.0;216.0;Directed;;;
85.0;156.0;Directed;;;
156.0;170.0;Directed;;;
198.0;112.0;Directed;;;
188.0;85.0;Directed;;;
198.0;156.0;Directed;;;
59.0;168.0;Directed;;;
216.0;19.0;Directed;;;
199.0;198.0;Directed;;;
199.0;188.0;Directed;;;
168.0;199.0;Directed;;;
198.0;199.0;Directed;;;
216.0;59.0;Directed;;;
112.0;216.0;Directed;;;
38.0;199.0;Directed;;;
233.0;138.0;Directed;;;
48.0;189.0;Directed;;;
198.0;157.0;Directed;;;
170.0;59.0;Directed;;;
198.0;170.0;Directed;;;
207.0;116.0;Directed;;;
157.0;232.0;Directed;;;
32.0;48.0;Directed;;;
48.0;38.0;Directed;;;
199.0;205.0;Directed;;;
116.0;59.0;Directed;;;
231.0;48.0;Directed;;;
157.0;233.0;Directed;;;
168.0;199.0;Directed;;;
198.0;199.0;Directed;;;
207.0;156.0;Directed;;;
205.0;116.0;Directed;;;
59.0;199.0;Directed;;;
170.0;168.0;Directed;;;
204.0;157.0;Directed;;;
188.0;91.0;Directed;;;
191.0;199.0;Directed;;;
199.0;198.0;Directed;;;
116.0;231.0;Directed;;;
199.0;207.0;Directed;;;
48.0;199.0;Directed;;;
156.0;199.0;Directed;;;
189.0;132.0;Directed;;;
25.0;48.0;Directed;;;
204.0;156.0;Directed;;;
156.0;233.0;Directed;;;
135.0;188.0;Directed;;;
233.0;135.0;Directed;;;
138.0;191.0;Directed;;;
59.0;170.0;Directed;;;
232.0;25.0;Directed;;;
205.0;207.0;Directed;;;
165.0;32.0;Directed;;;
198.0;204.0;Directed;;;
91.0;165.0;Directed;;;
198.0;225.0;Directed;;;
39.0;198.0;Directed;;;
51.0;168.0;Directed;;;
135.0;174.0;Directed;;;
198.0;116.0;Directed;;;
215.0;19.0;Directed;;;
198.0;215.0;Directed;;;
67.0;199.0;Directed;;;
116.0;39.0;Directed;;;
116.0;135.0;Directed;;;
199.0;198.0;Directed;;;
116.0;51.0;Directed;;;
170.0;19.0;Directed;;;
73.0;170.0;Directed;;;
186.0;116.0;Directed;;;
174.0;186.0;Directed;;;
116.0;198.0;Directed;;;
19.0;199.0;Directed;;;
116.0;67.0;Directed;;;
225.0;73.0;Directed;;;
116.0;225.0;Directed;;;
168.0;198.0;Directed;;;
39.0;233.0;Directed;;;
233.0;213.0;Directed;;;
51.0;199.0;Directed;;;
112.0;215.0;Directed;;;
191.0;112.0;Directed;;;
51.0;215.0;Directed;;;
156.0;112.0;Directed;;;
191.0;228.0;Directed;;;
59.0;39.0;Directed;;;
228.0;59.0;Directed;;;
198.0;156.0;Directed;;;
51.0;112.0;Directed;;;
215.0;51.0;Directed;;;
228.0;51.0;Directed;;;
112.0;228.0;Directed;;;
199.0;198.0;Directed;;;
213.0;191.0;Directed;;;
156.0;191.0;Directed;;;
116.0;59.0;Directed;;;
116.0;163.0;Directed;;;
163.0;199.0;Directed;;;
59.0;199.0;Directed;;;
198.0;116.0;Directed;;;
178.0;215.0;Directed;;;
198.0;132.0;Directed;;;
232.0;168.0;Directed;;;
199.0;198.0;Directed;;;
198.0;233.0;Directed;;;
116.0;174.0;Directed;;;
157.0;19.0;Directed;;;
191.0;221.0;Directed;;;
221.0;157.0;Directed;;;
186.0;116.0;Directed;;;
198.0;135.0;Directed;;;
191.0;178.0;Directed;;;
174.0;186.0;Directed;;;
116.0;198.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
19.0;199.0;Directed;;;
215.0;232.0;Directed;;;
168.0;198.0;Directed;;;
199.0;168.0;Directed;;;
193.0;199.0;Directed;;;
51.0;224.0;Directed;;;
73.0;168.0;Directed;;;
224.0;73.0;Directed;;;
51.0;233.0;Directed;;;
135.0;193.0;Directed;;;
51.0;199.0;Directed;;;
168.0;199.0;Directed;;;
62.0;51.0;Directed;;;
198.0;51.0;Directed;;;
199.0;198.0;Directed;;;
198.0;62.0;Directed;;;
233.0;135.0;Directed;;;
68.0;34.0;Directed;;;
221.0;187.0;Directed;;;
163.0;170.0;Directed;;;
168.0;237.0;Directed;;;
170.0;153.0;Directed;;;
199.0;228.0;Directed;;;
68.0;168.0;Directed;;;
112.0;228.0;Directed;;;
168.0;199.0;Directed;;;
185.0;199.0;Directed;;;
34.0;68.0;Directed;;;
58.0;19.0;Directed;;;
187.0;169.0;Directed;;;
156.0;185.0;Directed;;;
200.0;156.0;Directed;;;
228.0;58.0;Directed;;;
234.0;168.0;Directed;;;
228.0;68.0;Directed;;;
191.0;221.0;Directed;;;
153.0;179.0;Directed;;;
102.0;112.0;Directed;;;
135.0;191.0;Directed;;;
199.0;200.0;Directed;;;
169.0;234.0;Directed;;;
179.0;102.0;Directed;;;
199.0;163.0;Directed;;;
237.0;135.0;Directed;;;
116.0;199.0;Directed;;;
194.0;116.0;Directed;;;
116.0;59.0;Directed;;;
231.0;144.0;Directed;;;
59.0;199.0;Directed;;;
198.0;132.0;Directed;;;
144.0;174.0;Directed;;;
223.0;183.0;Directed;;;
202.0;132.0;Directed;;;
174.0;202.0;Directed;;;
199.0;198.0;Directed;;;
173.0;185.0;Directed;;;
59.0;175.0;Directed;;;
91.0;199.0;Directed;;;
116.0;223.0;Directed;;;
185.0;223.0;Directed;;;
231.0;135.0;Directed;;;
191.0;221.0;Directed;;;
182.0;132.0;Directed;;;
223.0;73.0;Directed;;;
73.0;173.0;Directed;;;
221.0;231.0;Directed;;;
199.0;182.0;Directed;;;
135.0;191.0;Directed;;;
199.0;194.0;Directed;;;
132.0;59.0;Directed;;;
59.0;91.0;Directed;;;
181.0;157.0;Directed;;;
183.0;173.0;Directed;;;
173.0;214.0;Directed;;;
214.0;231.0;Directed;;;
175.0;181.0;Directed;;;
85.0;39.0;Directed;;;
39.0;232.0;Directed;;;
232.0;85.0;Directed;;;
232.0;39.0;Directed;;;
59.0;225.0;Directed;;;
85.0;170.0;Directed;;;
215.0;51.0;Directed;;;
168.0;188.0;Directed;;;
178.0;215.0;Directed;;;
215.0;19.0;Directed;;;
225.0;112.0;Directed;;;
198.0;59.0;Directed;;;
198.0;156.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
19.0;198.0;Directed;;;
168.0;178.0;Directed;;;
198.0;178.0;Directed;;;
225.0;80.0;Directed;;;
170.0;19.0;Directed;;;
80.0;215.0;Directed;;;
215.0;225.0;Directed;;;
188.0;85.0;Directed;;;
215.0;199.0;Directed;;;
156.0;178.0;Directed;;;
19.0;199.0;Directed;;;
112.0;215.0;Directed;;;
215.0;59.0;Directed;;;
51.0;225.0;Directed;;;
215.0;178.0;Directed;;;
225.0;80.0;Directed;;;
156.0;199.0;Directed;;;
34.0;199.0;Directed;;;
191.0;225.0;Directed;;;
207.0;156.0;Directed;;;
156.0;225.0;Directed;;;
170.0;215.0;Directed;;;
207.0;225.0;Directed;;;
80.0;170.0;Directed;;;
188.0;170.0;Directed;;;
207.0;170.0;Directed;;;
170.0;32.0;Directed;;;
32.0;199.0;Directed;;;
199.0;188.0;Directed;;;
170.0;34.0;Directed;;;
199.0;207.0;Directed;;;
215.0;191.0;Directed;;;
213.0;174.0;Directed;;;
174.0;188.0;Directed;;;
233.0;213.0;Directed;;;
116.0;199.0;Directed;;;
51.0;215.0;Directed;;;
148.0;116.0;Directed;;;
19.0;168.0;Directed;;;
215.0;51.0;Directed;;;
116.0;233.0;Directed;;;
168.0;199.0;Directed;;;
168.0;215.0;Directed;;;
198.0;116.0;Directed;;;
199.0;198.0;Directed;;;
116.0;19.0;Directed;;;
19.0;199.0;Directed;;;
51.0;227.0;Directed;;;
188.0;116.0;Directed;;;
51.0;148.0;Directed;;;
227.0;51.0;Directed;;;
165.0;167.0;Directed;;;
198.0;231.0;Directed;;;
198.0;188.0;Directed;;;
82.0;165.0;Directed;;;
198.0;199.0;Directed;;;
167.0;188.0;Directed;;;
59.0;199.0;Directed;;;
198.0;132.0;Directed;;;
82.0;19.0;Directed;;;
188.0;91.0;Directed;;;
156.0;82.0;Directed;;;
198.0;156.0;Directed;;;
191.0;199.0;Directed;;;
199.0;198.0;Directed;;;
165.0;233.0;Directed;;;
233.0;221.0;Directed;;;
48.0;195.0;Directed;;;
231.0;135.0;Directed;;;
156.0;59.0;Directed;;;
188.0;85.0;Directed;;;
209.0;198.0;Directed;;;
188.0;82.0;Directed;;;
165.0;48.0;Directed;;;
135.0;191.0;Directed;;;
221.0;188.0;Directed;;;
85.0;165.0;Directed;;;
19.0;199.0;Directed;;;
132.0;59.0;Directed;;;
195.0;198.0;Directed;;;
59.0;209.0;Directed;;;
91.0;165.0;Directed;;;
135.0;187.0;Directed;;;
187.0;164.0;Directed;;;
34.0;39.0;Directed;;;
179.0;153.0;Directed;;;
59.0;176.0;Directed;;;
207.0;150.0;Directed;;;
176.0;237.0;Directed;;;
237.0;198.0;Directed;;;
232.0;199.0;Directed;;;
200.0;199.0;Directed;;;
198.0;200.0;Directed;;;
170.0;187.0;Directed;;;
150.0;232.0;Directed;;;
233.0;59.0;Directed;;;
198.0;150.0;Directed;;;
198.0;156.0;Directed;;;
198.0;172.0;Directed;;;
164.0;179.0;Directed;;;
153.0;198.0;Directed;;;
156.0;199.0;Directed;;;
59.0;98.0;Directed;;;
48.0;232.0;Directed;;;
172.0;19.0;Directed;;;
199.0;170.0;Directed;;;
188.0;85.0;Directed;;;
232.0;48.0;Directed;;;
98.0;135.0;Directed;;;
62.0;233.0;Directed;;;
165.0;62.0;Directed;;;
199.0;188.0;Directed;;;
85.0;165.0;Directed;;;
39.0;233.0;Directed;;;
34.0;199.0;Directed;;;
19.0;199.0;Directed;;;
170.0;176.0;Directed;;;
176.0;198.0;Directed;;;
187.0;207.0;Directed;;;
170.0;34.0;Directed;;;
107.0;215.0;Directed;;;
168.0;199.0;Directed;;;
198.0;199.0;Directed;;;
185.0;199.0;Directed;;;
187.0;116.0;Directed;;;
215.0;19.0;Directed;;;
198.0;116.0;Directed;;;
116.0;187.0;Directed;;;
176.0;116.0;Directed;;;
73.0;198.0;Directed;;;
199.0;198.0;Directed;;;
116.0;186.0;Directed;;;
178.0;107.0;Directed;;;
186.0;116.0;Directed;;;
198.0;208.0;Directed;;;
116.0;198.0;Directed;;;
208.0;116.0;Directed;;;
198.0;232.0;Directed;;;
116.0;73.0;Directed;;;
185.0;198.0;Directed;;;
116.0;176.0;Directed;;;
19.0;168.0;Directed;;;
116.0;185.0;Directed;;;
232.0;178.0;Directed;;;
135.0;178.0;Directed;;;
59.0;225.0;Directed;;;
168.0;199.0;Directed;;;
198.0;156.0;Directed;;;
199.0;198.0;Directed;;;
85.0;156.0;Directed;;;
170.0;19.0;Directed;;;
73.0;170.0;Directed;;;
172.0;19.0;Directed;;;
59.0;112.0;Directed;;;
198.0;112.0;Directed;;;
188.0;85.0;Directed;;;
198.0;135.0;Directed;;;
62.0;168.0;Directed;;;
156.0;168.0;Directed;;;
156.0;233.0;Directed;;;
199.0;188.0;Directed;;;
233.0;135.0;Directed;;;
178.0;62.0;Directed;;;
19.0;199.0;Directed;;;
225.0;73.0;Directed;;;
215.0;59.0;Directed;;;
112.0;215.0;Directed;;;
170.0;225.0;Directed;;;
168.0;198.0;Directed;;;
135.0;172.0;Directed;;;
198.0;225.0;Directed;;;
48.0;189.0;Directed;;;
170.0;59.0;Directed;;;
168.0;237.0;Directed;;;
179.0;224.0;Directed;;;
178.0;170.0;Directed;;;
46.0;179.0;Directed;;;
168.0;199.0;Directed;;;
224.0;73.0;Directed;;;
198.0;116.0;Directed;;;
237.0;170.0;Directed;;;
198.0;156.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
178.0;156.0;Directed;;;
233.0;224.0;Directed;;;
59.0;233.0;Directed;;;
116.0;165.0;Directed;;;
39.0;199.0;Directed;;;
224.0;59.0;Directed;;;
189.0;156.0;Directed;;;
188.0;170.0;Directed;;;
165.0;48.0;Directed;;;
198.0;216.0;Directed;;;
216.0;19.0;Directed;;;
156.0;178.0;Directed;;;
19.0;199.0;Directed;;;
170.0;164.0;Directed;;;
73.0;46.0;Directed;;;
164.0;39.0;Directed;;;
225.0;188.0;Directed;;;
116.0;181.0;Directed;;;
208.0;116.0;Directed;;;
198.0;116.0;Directed;;;
116.0;215.0;Directed;;;
229.0;116.0;Directed;;;
175.0;186.0;Directed;;;
116.0;186.0;Directed;;;
51.0;229.0;Directed;;;
186.0;116.0;Directed;;;
215.0;51.0;Directed;;;
116.0;198.0;Directed;;;
116.0;51.0;Directed;;;
181.0;208.0;Directed;;;
116.0;175.0;Directed;;;
237.0;80.0;Directed;;;
168.0;237.0;Directed;;;
19.0;112.0;Directed;;;
51.0;59.0;Directed;;;
112.0;228.0;Directed;;;
198.0;132.0;Directed;;;
59.0;46.0;Directed;;;
80.0;170.0;Directed;;;
198.0;156.0;Directed;;;
228.0;51.0;Directed;;;
59.0;168.0;Directed;;;
199.0;198.0;Directed;;;
198.0;175.0;Directed;;;
85.0;156.0;Directed;;;
156.0;199.0;Directed;;;
46.0;233.0;Directed;;;
156.0;215.0;Directed;;;
170.0;19.0;Directed;;;
191.0;59.0;Directed;;;
156.0;59.0;Directed;;;
188.0;85.0;Directed;;;
191.0;168.0;Directed;;;
191.0;233.0;Directed;;;
215.0;191.0;Directed;;;
156.0;175.0;Directed;;;
233.0;135.0;Directed;;;
135.0;191.0;Directed;;;
132.0;199.0;Directed;;;
175.0;199.0;Directed;;;
19.0;188.0;Directed;;;
168.0;19.0;Directed;;;
168.0;198.0;Directed;;;
235.0;175.0;Directed;;;
172.0;34.0;Directed;;;
135.0;187.0;Directed;;;
19.0;168.0;Directed;;;
215.0;58.0;Directed;;;
112.0;228.0;Directed;;;
152.0;188.0;Directed;;;
178.0;215.0;Directed;;;
215.0;19.0;Directed;;;
62.0;176.0;Directed;;;
168.0;235.0;Directed;;;
225.0;112.0;Directed;;;
198.0;156.0;Directed;;;
199.0;198.0;Directed;;;
228.0;58.0;Directed;;;
176.0;233.0;Directed;;;
233.0;172.0;Directed;;;
58.0;225.0;Directed;;;
156.0;233.0;Directed;;;
233.0;135.0;Directed;;;
187.0;152.0;Directed;;;
188.0;199.0;Directed;;;
200.0;62.0;Directed;;;
58.0;199.0;Directed;;;
175.0;199.0;Directed;;;
199.0;200.0;Directed;;;
34.0;199.0;Directed;;;
73.0;215.0;Directed;;;
225.0;73.0;Directed;;;
19.0;102.0;Directed;;;
175.0;215.0;Directed;;;
156.0;112.0;Directed;;;
102.0;19.0;Directed;;;
58.0;175.0;Directed;;;
215.0;178.0;Directed;;;
216.0;191.0;Directed;;;
116.0;199.0;Directed;;;
51.0;215.0;Directed;;;
233.0;219.0;Directed;;;
59.0;225.0;Directed;;;
216.0;215.0;Directed;;;
235.0;216.0;Directed;;;
228.0;59.0;Directed;;;
225.0;78.0;Directed;;;
