Source;Target;Type;Id;Label;Weight
31;142;Directed;;;
97;84;Directed;;;
3;108;Directed;;;
142;31;Directed;;;
84;233;Directed;;;
108;133;Directed;;;
108;142;Directed;;;
198;84;Directed;;;
133;198;Directed;;;
84;3;Directed;;;
3;133;Directed;;;
31;149;Directed;;;
188;84;Directed;;;
31;97;Directed;;;
149;31;Directed;;;
165;167;Directed;;;
198;231;Directed;;;
198;188;Directed;;;
54;165;Directed;;;
198;133;Directed;;;
167;188;Directed;;;
35;133;Directed;;;
198;87;Directed;;;
54;3;Directed;;;
188;61;Directed;;;
105;54;Directed;;;
198;105;Directed;;;
191;133;Directed;;;
133;198;Directed;;;
165;233;Directed;;;
233;221;Directed;;;
28;130;Directed;;;
231;89;Directed;;;
105;35;Directed;;;
188;57;Directed;;;
137;198;Directed;;;
188;54;Directed;;;
165;28;Directed;;;
89;191;Directed;;;
221;188;Directed;;;
57;165;Directed;;;
3;133;Directed;;;
87;35;Directed;;;
130;198;Directed;;;
35;137;Directed;;;
61;165;Directed;;;
89;187;Directed;;;
187;164;Directed;;;
14;19;Directed;;;
115;102;Directed;;;
35;112;Directed;;;
207;99;Directed;;;
112;237;Directed;;;
237;198;Directed;;;
154;133;Directed;;;
200;133;Directed;;;
198;200;Directed;;;
170;187;Directed;;;
99;154;Directed;;;
233;35;Directed;;;
198;99;Directed;;;
198;105;Directed;;;
198;172;Directed;;;
164;115;Directed;;;
102;198;Directed;;;
105;133;Directed;;;
35;68;Directed;;;
28;154;Directed;;;
172;3;Directed;;;
133;170;Directed;;;
188;57;Directed;;;
154;28;Directed;;;
68;89;Directed;;;
37;233;Directed;;;
165;37;Directed;;;
133;188;Directed;;;
57;165;Directed;;;
19;233;Directed;;;
14;133;Directed;;;
3;133;Directed;;;
170;176;Directed;;;
176;198;Directed;;;
187;207;Directed;;;
170;14;Directed;;;
77;142;Directed;;;
108;133;Directed;;;
198;133;Directed;;;
121;133;Directed;;;
187;84;Directed;;;
142;3;Directed;;;
198;84;Directed;;;
84;187;Directed;;;
176;84;Directed;;;
45;198;Directed;;;
133;198;Directed;;;
84;186;Directed;;;
178;77;Directed;;;
186;84;Directed;;;
198;208;Directed;;;
84;198;Directed;;;
208;84;Directed;;;
198;232;Directed;;;
84;45;Directed;;;
121;198;Directed;;;
84;176;Directed;;;
3;108;Directed;;;
84;121;Directed;;;
232;178;Directed;;;
89;178;Directed;;;
35;225;Directed;;;
108;133;Directed;;;
198;105;Directed;;;
133;198;Directed;;;
57;105;Directed;;;
170;3;Directed;;;
45;170;Directed;;;
172;3;Directed;;;
35;80;Directed;;;
198;80;Directed;;;
188;57;Directed;;;
198;89;Directed;;;
37;108;Directed;;;
105;108;Directed;;;
105;233;Directed;;;
133;188;Directed;;;
233;89;Directed;;;
178;37;Directed;;;
3;133;Directed;;;
225;45;Directed;;;
142;35;Directed;;;
80;142;Directed;;;
170;225;Directed;;;
108;198;Directed;;;
89;172;Directed;;;
198;225;Directed;;;
28;125;Directed;;;
170;35;Directed;;;
108;237;Directed;;;
115;224;Directed;;;
178;170;Directed;;;
26;115;Directed;;;
108;133;Directed;;;
224;45;Directed;;;
198;84;Directed;;;
237;170;Directed;;;
198;105;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
178;105;Directed;;;
233;224;Directed;;;
35;233;Directed;;;
84;165;Directed;;;
19;133;Directed;;;
224;35;Directed;;;
125;105;Directed;;;
188;170;Directed;;;
165;28;Directed;;;
198;143;Directed;;;
143;3;Directed;;;
105;178;Directed;;;
3;133;Directed;;;
170;164;Directed;;;
45;26;Directed;;;
164;19;Directed;;;
225;188;Directed;;;
84;181;Directed;;;
208;84;Directed;;;
198;84;Directed;;;
84;142;Directed;;;
151;84;Directed;;;
111;186;Directed;;;
84;186;Directed;;;
31;151;Directed;;;
186;84;Directed;;;
142;31;Directed;;;
84;198;Directed;;;
84;31;Directed;;;
181;208;Directed;;;
84;111;Directed;;;
237;52;Directed;;;
108;237;Directed;;;
3;80;Directed;;;
31;35;Directed;;;
80;150;Directed;;;
198;87;Directed;;;
35;26;Directed;;;
52;170;Directed;;;
198;105;Directed;;;
150;31;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
198;111;Directed;;;
57;105;Directed;;;
105;133;Directed;;;
26;233;Directed;;;
105;142;Directed;;;
170;3;Directed;;;
191;35;Directed;;;
105;35;Directed;;;
188;57;Directed;;;
191;108;Directed;;;
191;233;Directed;;;
142;191;Directed;;;
105;111;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
87;133;Directed;;;
111;133;Directed;;;
3;188;Directed;;;
108;3;Directed;;;
108;198;Directed;;;
157;111;Directed;;;
172;14;Directed;;;
89;187;Directed;;;
3;108;Directed;;;
142;34;Directed;;;
80;150;Directed;;;
101;188;Directed;;;
178;142;Directed;;;
142;3;Directed;;;
37;112;Directed;;;
108;157;Directed;;;
225;80;Directed;;;
198;105;Directed;;;
133;198;Directed;;;
150;34;Directed;;;
112;233;Directed;;;
233;172;Directed;;;
34;225;Directed;;;
105;233;Directed;;;
233;89;Directed;;;
187;101;Directed;;;
188;133;Directed;;;
200;37;Directed;;;
34;133;Directed;;;
111;133;Directed;;;
133;200;Directed;;;
14;133;Directed;;;
45;142;Directed;;;
225;45;Directed;;;
3;72;Directed;;;
111;142;Directed;;;
105;80;Directed;;;
72;3;Directed;;;
34;111;Directed;;;
142;178;Directed;;;
216;191;Directed;;;
84;133;Directed;;;
31;142;Directed;;;
233;219;Directed;;;
35;225;Directed;;;
143;142;Directed;;;
235;216;Directed;;;
150;35;Directed;;;
225;50;Directed;;;
80;150;Directed;;;
105;143;Directed;;;
207;105;Directed;;;
170;10;Directed;;;
198;84;Directed;;;
191;225;Directed;;;
50;170;Directed;;;
150;31;Directed;;;
191;133;Directed;;;
133;198;Directed;;;
191;136;Directed;;;
35;233;Directed;;;
107;191;Directed;;;
135;207;Directed;;;
105;133;Directed;;;
219;191;Directed;;;
133;170;Directed;;;
35;22;Directed;;;
22;235;Directed;;;
136;80;Directed;;;
35;107;Directed;;;
133;84;Directed;;;
142;35;Directed;;;
191;80;Directed;;;
10;135;Directed;;;
133;105;Directed;;;
170;133;Directed;;;
225;191;Directed;;;
89;174;Directed;;;
198;84;Directed;;;
87;106;Directed;;;
110;133;Directed;;;
117;87;Directed;;;
19;84;Directed;;;
137;205;Directed;;;
108;137;Directed;;;
205;117;Directed;;;
191;108;Directed;;;
174;19;Directed;;;
84;89;Directed;;;
84;205;Directed;;;
133;198;Directed;;;
87;110;Directed;;;
84;191;Directed;;;
205;87;Directed;;;
150;35;Directed;;;
105;198;Directed;;;
80;150;Directed;;;
108;133;Directed;;;
142;3;Directed;;;
108;35;Directed;;;
105;45;Directed;;;
105;170;Directed;;;
198;105;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
135;198;Directed;;;
35;233;Directed;;;
170;3;Directed;;;
105;35;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
3;133;Directed;;;
45;142;Directed;;;
191;135;Directed;;;
105;80;Directed;;;
3;105;Directed;;;
172;14;Directed;;;
198;170;Directed;;;
84;35;Directed;;;
174;35;Directed;;;
84;233;Directed;;;
84;172;Directed;;;
193;112;Directed;;;
35;133;Directed;;;
89;174;Directed;;;
198;84;Directed;;;
108;35;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
174;89;Directed;;;
108;193;Directed;;;
170;3;Directed;;;
172;3;Directed;;;
84;3;Directed;;;
84;198;Directed;;;
233;89;Directed;;;
3;133;Directed;;;
14;133;Directed;;;
89;233;Directed;;;
112;198;Directed;;;
57;178;Directed;;;
178;57;Directed;;;
57;89;Directed;;;
89;57;Directed;;;
178;89;Directed;;;
123;213;Directed;;;
170;35;Directed;;;
108;237;Directed;;;
170;163;Directed;;;
213;82;Directed;;;
28;143;Directed;;;
143;35;Directed;;;
163;133;Directed;;;
82;123;Directed;;;
35;133;Directed;;;
105;213;Directed;;;
191;45;Directed;;;
105;45;Directed;;;
198;105;Directed;;;
173;170;Directed;;;
191;188;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
105;191;Directed;;;
45;173;Directed;;;
188;170;Directed;;;
154;28;Directed;;;
237;105;Directed;;;
45;142;Directed;;;
69;154;Directed;;;
82;69;Directed;;;
84;142;Directed;;;
194;84;Directed;;;
157;108;Directed;;;
142;31;Directed;;;
174;221;Directed;;;
108;194;Directed;;;
84;178;Directed;;;
198;84;Directed;;;
31;178;Directed;;;
178;84;Directed;;;
176;221;Directed;;;
84;89;Directed;;;
221;198;Directed;;;
178;108;Directed;;;
84;174;Directed;;;
90;174;Directed;;;
221;84;Directed;;;
89;90;Directed;;;
108;198;Directed;;;
84;176;Directed;;;
181;157;Directed;;;
89;181;Directed;;;
207;124;Directed;;;
102;178;Directed;;;
55;69;Directed;;;
84;35;Directed;;;
207;87;Directed;;;
35;133;Directed;;;
198;84;Directed;;;
198;87;Directed;;;
198;105;Directed;;;
133;198;Directed;;;
213;133;Directed;;;
133;207;Directed;;;
135;198;Directed;;;
124;213;Directed;;;
105;35;Directed;;;
15;135;Directed;;;
154;28;Directed;;;
178;55;Directed;;;
28;135;Directed;;;
87;35;Directed;;;
87;102;Directed;;;
154;15;Directed;;;
69;154;Directed;;;
105;3;Directed;;;
35;112;Directed;;;
105;198;Directed;;;
112;237;Directed;;;
108;133;Directed;;;
121;133;Directed;;;
35;133;Directed;;;
45;168;Directed;;;
198;84;Directed;;;
237;45;Directed;;;
198;87;Directed;;;
198;35;Directed;;;
84;19;Directed;;;
198;105;Directed;;;
191;188;Directed;;;
35;108;Directed;;;
105;121;Directed;;;
133;198;Directed;;;
57;105;Directed;;;
19;133;Directed;;;
105;35;Directed;;;
198;31;Directed;;;
188;57;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
35;34;Directed;;;
87;133;Directed;;;
3;133;Directed;;;
31;36;Directed;;;
36;35;Directed;;;
168;35;Directed;;;
34;233;Directed;;;
5;111;Directed;;;
185;191;Directed;;;
170;35;Directed;;;
25;111;Directed;;;
111;25;Directed;;;
133;25;Directed;;;
133;205;Directed;;;
25;233;Directed;;;
205;87;Directed;;;
35;133;Directed;;;
213;185;Directed;;;
191;188;Directed;;;
133;207;Directed;;;
89;213;Directed;;;
54;170;Directed;;;
188;54;Directed;;;
188;60;Directed;;;
60;170;Directed;;;
233;89;Directed;;;
111;133;Directed;;;
5;133;Directed;;;
207;170;Directed;;;
170;5;Directed;;;
168;172;Directed;;;
133;129;Directed;;;
84;87;Directed;;;
84;105;Directed;;;
84;221;Directed;;;
198;84;Directed;;;
133;168;Directed;;;
198;87;Directed;;;
87;198;Directed;;;
198;105;Directed;;;
174;170;Directed;;;
133;198;Directed;;;
221;198;Directed;;;
129;57;Directed;;;
168;198;Directed;;;
105;133;Directed;;;
170;174;Directed;;;
84;168;Directed;;;
174;168;Directed;;;
105;87;Directed;;;
172;3;Directed;;;
194;198;Directed;;;
87;133;Directed;;;
168;133;Directed;;;
133;194;Directed;;;
3;133;Directed;;;
198;174;Directed;;;
168;84;Directed;;;
108;198;Directed;;;
87;108;Directed;;;
57;198;Directed;;;
35;133;Directed;;;
102;178;Directed;;;
178;71;Directed;;;
71;80;Directed;;;
142;35;Directed;;;
80;142;Directed;;;
35;80;Directed;;;
133;80;Directed;;;
35;102;Directed;;;
172;14;Directed;;;
198;170;Directed;;;
35;133;Directed;;;
224;45;Directed;;;
198;87;Directed;;;
108;172;Directed;;;
198;105;Directed;;;
191;188;Directed;;;
133;198;Directed;;;
57;105;Directed;;;
170;3;Directed;;;
105;35;Directed;;;
191;224;Directed;;;
188;57;Directed;;;
105;233;Directed;;;
233;89;Directed;;;
233;95;Directed;;;
89;191;Directed;;;
87;133;Directed;;;
3;133;Directed;;;
14;133;Directed;;;
45;108;Directed;;;
87;233;Directed;;;
95;191;Directed;;;
84;20;Directed;;;
170;163;Directed;;;
84;163;Directed;;;
163;133;Directed;;;
163;84;Directed;;;
198;84;Directed;;;
191;176;Directed;;;
105;51;Directed;;;
84;135;Directed;;;
105;170;Directed;;;
140;45;Directed;;;
198;105;Directed;;;
133;198;Directed;;;
200;105;Directed;;;
170;162;Directed;;;
45;140;Directed;;;
105;133;Directed;;;
162;133;Directed;;;
61;84;Directed;;;
170;3;Directed;;;
51;140;Directed;;;
133;170;Directed;;;
198;89;Directed;;;
140;163;Directed;;;
20;198;Directed;;;
89;191;Directed;;;
133;20;Directed;;;
3;133;Directed;;;
135;200;Directed;;;
176;61;Directed;;;
84;170;Directed;;;
163;198;Directed;;;
31;191;Directed;;;
172;14;Directed;;;
31;133;Directed;;;
14;129;Directed;;;
142;31;Directed;;;
80;150;Directed;;;
133;31;Directed;;;
150;172;Directed;;;
35;133;Directed;;;
31;80;Directed;;;
198;105;Directed;;;
150;31;Directed;;;
170;34;Directed;;;
133;198;Directed;;;
105;191;Directed;;;
133;170;Directed;;;
105;172;Directed;;;
14;133;Directed;;;
191;80;Directed;;;
80;142;Directed;;;
133;35;Directed;;;
129;80;Directed;;;
142;123;Directed;;;
123;213;Directed;;;
123;219;Directed;;;
35;225;Directed;;;
3;129;Directed;;;
79;45;Directed;;;
45;80;Directed;;;
40;35;Directed;;;
150;35;Directed;;;
115;224;Directed;;;
142;31;Directed;;;
80;150;Directed;;;
170;14;Directed;;;
98;79;Directed;;;
45;168;Directed;;;
40;123;Directed;;;
224;45;Directed;;;
45;113;Directed;;;
79;142;Directed;;;
142;0;Directed;;;
31;80;Directed;;;
35;224;Directed;;;
150;31;Directed;;;
224;188;Directed;;;
139;205;Directed;;;
219;45;Directed;;;
205;123;Directed;;;
45;79;Directed;;;
142;30;Directed;;;
225;52;Directed;;;
150;40;Directed;;;
143;40;Directed;;;
129;142;Directed;;;
188;170;Directed;;;
214;45;Directed;;;
31;3;Directed;;;
123;98;Directed;;;
31;79;Directed;;;
168;191;Directed;;;
14;139;Directed;;;
225;45;Directed;;;
113;115;Directed;;;
191;80;Directed;;;
52;80;Directed;;;
31;225;Directed;;;
213;214;Directed;;;
66;79;Directed;;;
40;66;Directed;;;
79;143;Directed;;;
52;150;Directed;;;
30;40;Directed;;;
181;111;Directed;;;
188;62;Directed;;;
181;59;Directed;;;
209;164;Directed;;;
22;84;Directed;;;
133;205;Directed;;;
119;212;Directed;;;
84;163;Directed;;;
152;102;Directed;;;
205;84;Directed;;;
163;133;Directed;;;
84;181;Directed;;;
84;22;Directed;;;
62;153;Directed;;;
90;181;Directed;;;
59;209;Directed;;;
205;208;Directed;;;
195;84;Directed;;;
164;26;Directed;;;
102;188;Directed;;;
111;133;Directed;;;
208;84;Directed;;;
84;152;Directed;;;
153;90;Directed;;;
212;209;Directed;;;
181;84;Directed;;;
26;119;Directed;;;
209;195;Directed;;;
84;133;Directed;;;
188;135;Directed;;;
5;129;Directed;;;
84;105;Directed;;;
105;198;Directed;;;
152;102;Directed;;;
237;198;Directed;;;
45;233;Directed;;;
193;237;Directed;;;
15;188;Directed;;;
176;84;Directed;;;
198;84;Directed;;;
207;117;Directed;;;
198;87;Directed;;;
176;87;Directed;;;
191;57;Directed;;;
105;225;Directed;;;
198;102;Directed;;;
198;105;Directed;;;
84;89;Directed;;;
191;188;Directed;;;
133;198;Directed;;;
135;198;Directed;;;
157;18;Directed;;;
133;207;Directed;;;
108;193;Directed;;;
170;3;Directed;;;
172;5;Directed;;;
87;176;Directed;;;
188;57;Directed;;;
28;108;Directed;;;
165;28;Directed;;;
37;108;Directed;;;
99;37;Directed;;;
18;15;Directed;;;
129;163;Directed;;;
233;89;Directed;;;
87;133;Directed;;;
198;101;Directed;;;
101;37;Directed;;;
89;191;Directed;;;
163;110;Directed;;;
57;165;Directed;;;
110;198;Directed;;;
102;69;Directed;;;
3;133;Directed;;;
225;45;Directed;;;
117;88;Directed;;;
188;84;Directed;;;
191;80;Directed;;;
80;142;Directed;;;
108;198;Directed;;;
84;170;Directed;;;
105;89;Directed;;;
87;105;Directed;;;
142;172;Directed;;;
102;99;Directed;;;
69;157;Directed;;;
165;152;Directed;;;
18;188;Directed;;;
49;142;Directed;;;
174;133;Directed;;;
170;35;Directed;;;
198;170;Directed;;;
57;170;Directed;;;
3;108;Directed;;;
133;205;Directed;;;
108;188;Directed;;;
84;233;Directed;;;
108;133;Directed;;;
174;224;Directed;;;
174;233;Directed;;;
224;45;Directed;;;
89;174;Directed;;;
198;84;Directed;;;
133;49;Directed;;;
35;133;Directed;;;
198;142;Directed;;;
198;87;Directed;;;
142;3;Directed;;;
176;84;Directed;;;
88;35;Directed;;;
61;170;Directed;;;
188;61;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
45;88;Directed;;;
170;3;Directed;;;
45;170;Directed;;;
188;57;Directed;;;
233;89;Directed;;;
181;170;Directed;;;
3;133;Directed;;;
142;35;Directed;;;
205;198;Directed;;;
84;176;Directed;;;
87;181;Directed;;;
234;135;Directed;;;
94;158;Directed;;;
165;138;Directed;;;
206;94;Directed;;;
138;125;Directed;;;
135;206;Directed;;;
188;170;Directed;;;
172;234;Directed;;;
191;37;Directed;;;
94;188;Directed;;;
37;172;Directed;;;
158;191;Directed;;;
170;191;Directed;;;
191;165;Directed;;;
125;94;Directed;;;
162;133;Directed;;;
3;133;Directed;;;
142;3;Directed;;;
105;142;Directed;;;
170;3;Directed;;;
198;87;Directed;;;
129;174;Directed;;;
129;142;Directed;;;
3;129;Directed;;;
105;170;Directed;;;
198;105;Directed;;;
142;31;Directed;;;
174;186;Directed;;;
133;198;Directed;;;
108;133;Directed;;;
31;108;Directed;;;
87;162;Directed;;;
186;105;Directed;;;
225;52;Directed;;;
52;143;Directed;;;
52;142;Directed;;;
80;142;Directed;;;
31;36;Directed;;;
31;52;Directed;;;
31;225;Directed;;;
36;35;Directed;;;
31;80;Directed;;;
142;31;Directed;;;
34;131;Directed;;;
131;31;Directed;;;
35;34;Directed;;;
143;31;Directed;;;
31;191;Directed;;;
191;142;Directed;;;
31;143;Directed;;;
150;81;Directed;;;
142;80;Directed;;;
31;142;Directed;;;
143;142;Directed;;;
81;142;Directed;;;
142;150;Directed;;;
80;142;Directed;;;
56;31;Directed;;;
31;80;Directed;;;
142;31;Directed;;;
150;31;Directed;;;
80;150;Directed;;;
142;56;Directed;;;
80;31;Directed;;;
230;129;Directed;;;
198;84;Directed;;;
89;3;Directed;;;
186;84;Directed;;;
140;45;Directed;;;
129;186;Directed;;;
84;111;Directed;;;
84;89;Directed;;;
111;198;Directed;;;
84;198;Directed;;;
45;140;Directed;;;
89;140;Directed;;;
140;198;Directed;;;
3;230;Directed;;;
174;198;Directed;;;
170;174;Directed;;;
89;174;Directed;;;
198;84;Directed;;;
31;133;Directed;;;
79;142;Directed;;;
198;170;Directed;;;
170;31;Directed;;;
31;170;Directed;;;
84;89;Directed;;;
198;79;Directed;;;
142;31;Directed;;;
133;198;Directed;;;
129;186;Directed;;;
84;163;Directed;;;
31;108;Directed;;;
129;198;Directed;;;
198;200;Directed;;;
186;198;Directed;;;
198;84;Directed;;;
142;3;Directed;;;
198;142;Directed;;;
200;84;Directed;;;
163;129;Directed;;;
84;55;Directed;;;
55;43;Directed;;;
43;87;Directed;;;
108;31;Directed;;;
137;198;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
198;137;Directed;;;
191;31;Directed;;;
108;198;Directed;;;
89;233;Directed;;;
3;108;Directed;;;
87;233;Directed;;;
25;35;Directed;;;
102;181;Directed;;;
163;170;Directed;;;
198;84;Directed;;;
133;61;Directed;;;
198;105;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
35;111;Directed;;;
135;198;Directed;;;
61;84;Directed;;;
198;135;Directed;;;
170;3;Directed;;;
198;25;Directed;;;
137;198;Directed;;;
105;181;Directed;;;
3;133;Directed;;;
181;133;Directed;;;
105;135;Directed;;;
84;170;Directed;;;
108;137;Directed;;;
133;105;Directed;;;
111;163;Directed;;;
170;133;Directed;;;
181;102;Directed;;;
172;14;Directed;;;
31;142;Directed;;;
34;80;Directed;;;
176;225;Directed;;;
14;135;Directed;;;
176;170;Directed;;;
142;34;Directed;;;
135;80;Directed;;;
57;35;Directed;;;
170;31;Directed;;;
35;108;Directed;;;
108;233;Directed;;;
225;52;Directed;;;
34;57;Directed;;;
176;89;Directed;;;
89;176;Directed;;;
233;89;Directed;;;
52;172;Directed;;;
142;35;Directed;;;
80;142;Directed;;;
35;133;Directed;;;
57;105;Directed;;;
105;35;Directed;;;
188;57;Directed;;;
198;105;Directed;;;
105;233;Directed;;;
191;188;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
108;133;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
198;191;Directed;;;
129;220;Directed;;;
191;3;Directed;;;
108;170;Directed;;;
163;170;Directed;;;
198;228;Directed;;;
3;129;Directed;;;
170;108;Directed;;;
108;133;Directed;;;
198;133;Directed;;;
228;198;Directed;;;
31;178;Directed;;;
198;87;Directed;;;
57;87;Directed;;;
87;198;Directed;;;
198;105;Directed;;;
133;198;Directed;;;
232;198;Directed;;;
178;108;Directed;;;
105;133;Directed;;;
170;3;Directed;;;
87;57;Directed;;;
220;31;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
87;133;Directed;;;
3;133;Directed;;;
198;232;Directed;;;
108;198;Directed;;;
133;163;Directed;;;
87;233;Directed;;;
84;133;Directed;;;
84;142;Directed;;;
133;193;Directed;;;
174;84;Directed;;;
107;0;Directed;;;
168;31;Directed;;;
84;233;Directed;;;
31;169;Directed;;;
84;178;Directed;;;
133;168;Directed;;;
198;84;Directed;;;
0;209;Directed;;;
142;0;Directed;;;
193;133;Directed;;;
233;84;Directed;;;
193;84;Directed;;;
133;198;Directed;;;
84;168;Directed;;;
84;174;Directed;;;
31;168;Directed;;;
209;193;Directed;;;
169;31;Directed;;;
0;107;Directed;;;
168;133;Directed;;;
133;84;Directed;;;
168;84;Directed;;;
178;198;Directed;;;
108;222;Directed;;;
154;142;Directed;;;
108;154;Directed;;;
108;115;Directed;;;
142;154;Directed;;;
142;115;Directed;;;
222;45;Directed;;;
45;115;Directed;;;
115;108;Directed;;;
108;210;Directed;;;
146;36;Directed;;;
80;146;Directed;;;
135;207;Directed;;;
172;14;Directed;;;
207;104;Directed;;;
131;14;Directed;;;
104;80;Directed;;;
34;80;Directed;;;
70;147;Directed;;;
34;70;Directed;;;
80;150;Directed;;;
34;57;Directed;;;
131;135;Directed;;;
34;172;Directed;;;
14;131;Directed;;;
150;57;Directed;;;
57;34;Directed;;;
147;34;Directed;;;
172;14;Directed;;;
18;23;Directed;;;
61;55;Directed;;;
194;84;Directed;;;
84;87;Directed;;;
14;129;Directed;;;
154;234;Directed;;;
31;35;Directed;;;
161;154;Directed;;;
142;31;Directed;;;
80;150;Directed;;;
34;31;Directed;;;
154;69;Directed;;;
129;198;Directed;;;
198;200;Directed;;;
23;113;Directed;;;
15;23;Directed;;;
89;186;Directed;;;
234;89;Directed;;;
115;89;Directed;;;
31;135;Directed;;;
23;18;Directed;;;
150;31;Directed;;;
23;15;Directed;;;
200;105;Directed;;;
15;157;Directed;;;
57;230;Directed;;;
105;69;Directed;;;
186;115;Directed;;;
31;34;Directed;;;
31;61;Directed;;;
113;15;Directed;;;
157;161;Directed;;;
55;64;Directed;;;
35;34;Directed;;;
89;142;Directed;;;
135;194;Directed;;;
80;142;Directed;;;
23;154;Directed;;;
105;80;Directed;;;
154;15;Directed;;;
69;154;Directed;;;
129;80;Directed;;;
230;172;Directed;;;
64;57;Directed;;;
205;106;Directed;;;
48;170;Directed;;;
80;144;Directed;;;
170;80;Directed;;;
57;35;Directed;;;
106;80;Directed;;;
225;144;Directed;;;
89;192;Directed;;;
35;233;Directed;;;
130;205;Directed;;;
89;225;Directed;;;
124;225;Directed;;;
35;89;Directed;;;
144;57;Directed;;;
32;218;Directed;;;
80;57;Directed;;;
233;89;Directed;;;
225;48;Directed;;;
144;32;Directed;;;
218;48;Directed;;;
170;124;Directed;;;
32;80;Directed;;;
192;130;Directed;;;
102;178;Directed;;;
188;135;Directed;;;
109;205;Directed;;;
207;84;Directed;;;
205;133;Directed;;;
84;154;Directed;;;
28;198;Directed;;;
28;15;Directed;;;
178;69;Directed;;;
121;133;Directed;;;
35;133;Directed;;;
84;178;Directed;;;
15;188;Directed;;;
191;57;Directed;;;
163;105;Directed;;;
198;105;Directed;;;
154;102;Directed;;;
133;198;Directed;;;
105;121;Directed;;;
57;105;Directed;;;
28;188;Directed;;;
133;207;Directed;;;
135;198;Directed;;;
12;109;Directed;;;
105;35;Directed;;;
154;28;Directed;;;
105;233;Directed;;;
233;89;Directed;;;
143;12;Directed;;;
89;191;Directed;;;
188;69;Directed;;;
69;154;Directed;;;
133;163;Directed;;;
198;143;Directed;;;
84;133;Directed;;;
163;170;Directed;;;
205;121;Directed;;;
150;35;Directed;;;
170;163;Directed;;;
133;205;Directed;;;
207;87;Directed;;;
163;133;Directed;;;
163;84;Directed;;;
121;133;Directed;;;
12;107;Directed;;;
198;84;Directed;;;
200;84;Directed;;;
170;150;Directed;;;
205;181;Directed;;;
133;198;Directed;;;
35;111;Directed;;;
5;12;Directed;;;
133;207;Directed;;;
111;112;Directed;;;
107;35;Directed;;;
112;205;Directed;;;
142;5;Directed;;;
111;133;Directed;;;
133;200;Directed;;;
181;142;Directed;;;
84;170;Directed;;;
56;44;Directed;;;
133;163;Directed;;;
87;56;Directed;;;
44;88;Directed;;;
84;133;Directed;;;
61;6;Directed;;;
3;129;Directed;;;
207;84;Directed;;;
198;170;Directed;;;
84;35;Directed;;;
11;133;Directed;;;
35;133;Directed;;;
198;84;Directed;;;
6;133;Directed;;;
133;61;Directed;;;
133;198;Directed;;;
133;207;Directed;;;
61;84;Directed;;;
129;14;Directed;;;
84;174;Directed;;;
170;3;Directed;;;
84;61;Directed;;;
14;133;Directed;;;
3;133;Directed;;;
174;170;Directed;;;
84;11;Directed;;;
84;133;Directed;;;
174;84;Directed;;;
84;105;Directed;;;
84;108;Directed;;;
108;200;Directed;;;
198;200;Directed;;;
89;174;Directed;;;
198;84;Directed;;;
84;129;Directed;;;
200;84;Directed;;;
84;19;Directed;;;
84;89;Directed;;;
84;31;Directed;;;
84;174;Directed;;;
129;84;Directed;;;
19;108;Directed;;;
108;110;Directed;;;
84;201;Directed;;;
35;34;Directed;;;
133;200;Directed;;;
110;198;Directed;;;
45;84;Directed;;;
31;36;Directed;;;
108;198;Directed;;;
174;45;Directed;;;
36;35;Directed;;;
105;89;Directed;;;
34;108;Directed;;;
201;84;Directed;;;
150;35;Directed;;;
108;191;Directed;;;
80;150;Directed;;;
35;17;Directed;;;
236;89;Directed;;;
233;221;Directed;;;
191;72;Directed;;;
25;232;Directed;;;
52;191;Directed;;;
191;142;Directed;;;
35;19;Directed;;;
72;80;Directed;;;
17;233;Directed;;;
39;25;Directed;;;
19;236;Directed;;;
221;191;Directed;;;
191;80;Directed;;;
80;142;Directed;;;
142;35;Directed;;;
89;224;Directed;;;
232;108;Directed;;;
224;52;Directed;;;
170;35;Directed;;;
198;170;Directed;;;
133;19;Directed;;;
19;198;Directed;;;
154;133;Directed;;;
198;133;Directed;;;
35;133;Directed;;;
191;225;Directed;;;
133;3;Directed;;;
35;154;Directed;;;
52;170;Directed;;;
198;105;Directed;;;
35;108;Directed;;;
133;198;Directed;;;
105;191;Directed;;;
225;52;Directed;;;
170;3;Directed;;;
105;35;Directed;;;
3;133;Directed;;;
80;142;Directed;;;
191;80;Directed;;;
142;35;Directed;;;
108;198;Directed;;;
57;165;Directed;;;
135;207;Directed;;;
165;164;Directed;;;
125;135;Directed;;;
19;125;Directed;;;
188;57;Directed;;;
164;19;Directed;;;
191;188;Directed;;;
99;233;Directed;;;
233;89;Directed;;;
89;191;Directed;;;
84;133;Directed;;;
102;178;Directed;;;
